1,172
2,507
3,562
4,690
5,545
6,778
7,714
8,273
9,607
10,430
11,911
12,85
13,191
14,226
15,166
16,200
17,318
18,203
19,941
20,129
21,471
22,436
23,844
24,425
25,242
26,970
27,363
28,838
29,559
30,214
31,224
32,499
33,835
34,959
35,221
36,773
37,5
38,111
39,465
40,170
41,193
42,739
43,194
44,896
45,313
46,77
47,847
48,794
49,911
50,593
51,802
52,871
53,206
54,902
55,866
56,588
57,778
58,701
59,322
60,888
61,258
62,442
63,497
64,772
65,605
66,863
67,654
68,949
69,163
70,908
71,819
72,177
73,383
74,835
75,856
76,551
77,921
78,851
79,84
80,235
81,160
82,673
83,12
84,662
85,555
86,900
87,259
88,608
89,630
90,442
91,23
92,506
93,946
94,652
95,194
96,56
97,944
98,667
99,909
100,349
101,890
102,636
103,585
104,794
105,756
106,485
107,744
108,371
109,966
110,683
111,650
112,876
113,15
114,637
115,425
116,815
117,961
118,925
119,100
120,148
121,431
122,912
123,924
124,172
125,514
126,795
127,927
128,94
129,530
130,905
131,735
132,844
133,905
134,871
135,898
136,119
137,637
138,368
139,183
140,2
141,59
142,673
143,378
144,565
145,950
146,837
147,166
148,898
149,503
150,211
151,572
152,762
153,275
154,880
155,499
156,522
157,742
158,594
159,56
160,339
161,959
162,690
163,535
164,483
165,558
166,703
167,12
168,927
169,38
170,924
171,792
172,598
173,917
174,261
175,175
176,900
177,80
178,337
179,501
180,865
181,398
182,558
183,771
184,994
185,980
186,297
187,14
188,723
189,833
190,532
191,994
192,940
193,329
194,916
195,664
196,967
197,118
198,779
199,586
200,614
201,223
202,762
203,150
204,431
205,878
206,463
207,808
208,481
209,942
210,287
211,427
212,889
213,664
214,638
215,973
216,339
217,845
218,366
219,569
220,42
221,980
222,662
223,415
224,368
225,126
226,876
227,892
228,653
229,832
230,322
231,976
232,409
233,2
234,888
235,492
236,154
237,865
238,312
239,127
240,670
241,414
242,663
243,6
244,766
245,652
246,329
247,2
248,636
249,301
250,863
