1,684
2,329
3,937
4,269
5,531
6,972
7,14
8,157
9,133
10,25
11,810
12,487
13,331
14,9
15,826
16,73
17,783
18,712
19,264
20,33
21,25
22,379
23,185
24,653
25,552
26,592
27,980
28,468
29,168
30,641
31,240
32,980
33,882
34,675
35,651
36,222
37,810
38,697
39,446
40,984
41,304
42,607
43,144
44,649
45,843
46,664
47,45
48,836
49,458
50,35
51,537
52,421
53,181
54,465
55,248
56,614
57,215
58,400
59,850
60,362
61,53
62,176
63,761
64,493
65,778
66,887
67,338
68,699
69,436
70,375
71,619
72,415
73,443
74,715
75,963
76,5
77,591
78,290
79,613
80,799
81,520
82,296
83,497
84,533
85,533
86,913
87,216
88,795
89,825
90,756
91,589
92,147
93,645
94,616
95,889
96,620
97,284
98,195
99,310
100,461
101,128
102,287
103,309
104,388
105,188
106,946
107,846
108,125
109,105
110,394
111,611
112,391
113,10
114,723
115,213
116,126
117,697
118,765
119,456
120,141
121,410
122,529
123,157
124,443
125,872
126,59
127,153
128,391
129,31
130,614
131,495
132,334
133,678
134,851
135,223
136,93
137,19
138,862
139,876
140,279
141,390
142,139
143,165
144,870
145,932
146,227
147,514
148,100
149,672
150,81
151,479
152,274
153,357
154,150
155,342
156,714
157,254
158,772
159,200
160,110
161,454
162,822
163,20
164,458
165,431
166,13
167,87
168,707
169,386
170,218
171,450
172,189
173,132
174,973
175,297
176,560
177,14
178,645
179,307
180,476
181,383
182,901
183,788
184,993
185,334
186,70
187,578
188,141
189,143
190,650
191,234
192,537
193,779
194,124
195,665
196,757
197,206
198,312
199,822
200,826
201,400
202,31
203,930
204,320
205,88
206,304
207,23
208,306
209,18
210,188
211,670
212,386
213,2
214,599
215,934
216,362
217,761
218,374
219,32
220,642
221,737
222,112
223,426
224,604
225,523
226,364
227,923
228,734
229,856
230,65
231,406
232,716
233,413
234,41
235,504
236,488
237,838
238,209
239,292
240,658
241,152
242,506
243,881
244,720
245,881
246,893
247,553
248,949
249,301
250,980
251,799
252,522
253,267
254,257
255,386
256,616
257,77
258,850
259,210
260,85
261,990
262,906
263,400
264,132
265,876
266,696
267,17
268,618
269,34
270,84
271,900
272,463
273,3
274,543
275,2
276,176
277,251
278,257
279,592
280,572
281,376
282,661
283,842
284,770
285,394
286,988
287,631
288,487
289,744
290,128
291,591
292,434
293,220
294,299
295,574
296,788
297,474
298,544
299,260
300,225
