1,448
2,752
3,375
4,781
5,653
6,282
7,361
8,203
9,134
10,927
11,518
12,694
13,345
14,207
15,666
16,208
17,398
18,812
19,263
20,12
21,412
22,585
23,61
24,915
25,427
26,36
27,171
28,68
29,878
30,323
31,605
32,312
33,740
34,2
35,275
36,434
37,876
38,632
39,151
40,211
41,227
42,416
43,409
44,344
45,119
46,800
47,86
48,441
49,664
50,81
51,821
52,138
53,380
54,115
55,650
56,957
57,880
58,692
59,443
60,412
61,617
62,121
63,349
64,595
65,201
66,475
67,995
68,245
69,959
70,91
71,784
72,593
73,317
74,675
75,418
76,142
77,807
78,467
79,819
80,102
81,446
82,827
83,377
84,203
85,945
86,127
87,467
88,799
89,316
90,743
91,38
92,158
93,18
94,198
95,303
96,666
97,930
98,441
99,515
100,888
101,750
102,255
103,462
104,190
105,737
106,444
107,478
108,952
109,392
110,985
111,569
112,279
113,292
114,963
115,96
116,338
117,776
118,722
119,972
120,20
121,230
122,720
123,220
124,332
125,866
126,413
127,251
128,437
129,767
130,364
131,508
132,342
133,735
134,910
135,64
136,645
137,238
138,662
139,46
140,646
141,716
142,47
143,32
144,419
145,138
146,314
147,785
148,135
149,950
150,70
151,604
152,789
153,700
154,333
155,232
156,333
157,859
158,547
159,112
160,132
161,71
162,962
163,621
164,218
165,765
166,22
167,936
168,306
169,232
170,884
171,141
172,786
173,645
174,531
175,209
176,842
177,439
178,819
179,661
180,971
181,119
182,216
183,322
184,587
185,627
186,617
187,833
188,772
189,32
190,261
191,60
192,682
193,285
194,208
195,68
196,121
197,122
198,794
199,386
200,375
201,576
202,119
203,750
204,122
205,971
206,812
207,786
208,143
209,24
210,339
211,295
212,53
213,195
214,36
215,74
216,279
217,698
218,745
219,236
220,184
221,166
222,142
223,245
224,277
225,999
226,152
227,990
228,554
229,205
230,638
231,346
232,326
233,527
234,577
235,115
236,150
237,603
238,491
239,631
240,351
241,30
242,105
243,861
244,546
245,342
246,943
247,879
248,234
249,173
250,413
251,97
252,922
253,143
254,221
255,208
256,398
257,99
258,101
259,609
260,802
261,768
262,93
263,346
264,862
265,36
266,573
267,344
268,703
269,127
270,646
271,729
272,181
273,180
274,717
275,452
276,89
277,646
278,75
279,96
280,596
281,797
282,641
283,541
284,432
285,314
286,591
287,143
288,215
289,320
290,352
291,653
292,129
293,671
294,258
295,145
296,496
297,616
298,62
299,532
300,197
